file,bucket,domain,disposition,phase_refs,action,confidence,rationale,dependency_graph
lib/core/ai2ai/adaptive_mesh_hop_policy.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/adaptive_mesh_hop_policy.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/adaptive_mesh_networking_service.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/adaptive_mesh_networking_service.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/aipersonality_node.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/aipersonality_node.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/anonymous_communication.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/anonymous_communication.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/anonymous_communication_signal_integration.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/anonymous_communication_signal_integration.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/battery_adaptive_ble_scheduler.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/battery_adaptive_ble_scheduler.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/cloud_intelligence_sync.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/cloud_intelligence_sync.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/connection_log_queue.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/connection_log_queue.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/connection_orchestrator.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/core/ai2ai"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/connection_orchestrator.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/discovery/event_mode_candidate.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/discovery/event_mode_candidate.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/embedding_delta_collector.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/embedding_delta_collector.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/federated_learning_codec.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/federated_learning_codec.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/federated_learning_hooks.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[""di:spot:lib/core/ai2ai"",""di:bootstrap:lib/injection_container.dart""],""mode"":""consumer"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[""flutter analyze"",""Architecture Placement Guard / architecture-placement""],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/federated_learning_hooks.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/mesh_prekey_distribution_service.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/mesh_prekey_distribution_service.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/message_queue_service.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/message_queue_service.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/network_node_discovery_service.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/network_node_discovery_service.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/network_wisdom_feed_service.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/network_wisdom_feed_service.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/node_manager.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/node_manager.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/orchestrator_components.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/orchestrator_components.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/resilience/event_mode_buffered_learning_insight.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/resilience/event_mode_buffered_learning_insight.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/room_coherence_engine.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/room_coherence_engine.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/routing/connection_routing_policy.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/routing/connection_routing_policy.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/telemetry/hot_latency_window.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/telemetry/hot_latency_window.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/trust_network.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/trust_network.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/ai2ai/urk_stage_c_private_mesh_policy_conformance_contract.dart,lib/core/ai2ai,ai2ai-network,keep_update,"3.7,8,7.4",keep+update,high,AI2AI networking and federated communication are core architecture layers.,"{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for ai2ai-network"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:ai2ai-network"",""node_id"":""file:lib/core/ai2ai/urk_stage_c_private_mesh_policy_conformance_contract.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""3.7"",""8"",""7.4""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/ai2ai""}"
lib/core/cloud/edge_computing_manager.dart,lib/core/cloud,cloud-integration,keep_update,"7.7,8.1,9.2.6",keep+update,medium,"Cloud integration required for sync, federated aggregation, and business data lanes.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for cloud-integration"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:cloud-integration"",""node_id"":""file:lib/core/cloud/edge_computing_manager.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""7.7"",""8.1"",""9.2.6""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/cloud""}"
lib/core/cloud/microservices_manager.dart,lib/core/cloud,cloud-integration,keep_update,"7.7,8.1,9.2.6",keep+update,medium,"Cloud integration required for sync, federated aggregation, and business data lanes.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for cloud-integration"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:cloud-integration"",""node_id"":""file:lib/core/cloud/microservices_manager.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""7.7"",""8.1"",""9.2.6""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/cloud""}"
lib/core/cloud/production_readiness_manager.dart,lib/core/cloud,cloud-integration,keep_update,"7.7,8.1,9.2.6",keep+update,medium,"Cloud integration required for sync, federated aggregation, and business data lanes.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for cloud-integration"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:cloud-integration"",""node_id"":""file:lib/core/cloud/production_readiness_manager.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""7.7"",""8.1"",""9.2.6""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/cloud""}"
lib/core/cloud/realtime_sync_manager.dart,lib/core/cloud,cloud-integration,keep_update,"7.7,8.1,9.2.6",keep+update,medium,"Cloud integration required for sync, federated aggregation, and business data lanes.","{""change_class"":""keep_update"",""change_line"":""steady"",""depends_on"":[],""graph_version"":""v1"",""injections"":{""consumes"":[],""mode"":""none"",""notes"":""deterministic injection contract for cloud-integration"",""provides"":[],""required_validation"":[],""roots"":[""lib/injection_container.dart"",""lib/injection_container_core.dart"",""lib/injection_container_ai.dart"",""lib/injection_container_device_sync.dart""]},""lane"":""steady:cloud-integration"",""node_id"":""file:lib/core/cloud/realtime_sync_manager.dart"",""notes"":""strict dependency graph for deterministic move/refactor sequencing"",""order"":0,""phase_refs"":[""7.7"",""8.1"",""9.2.6""],""required_checks"":[""Execution Board Guard / execution-board-check"",""Architecture Placement Guard / architecture-placement"",""PRD Traceability Guard / traceability""],""spot"":""spot:lib/core/cloud""}"
